num_bs_caisse,nbeo
"8998","8587"
"8999","8588"
"9000","8589"
"9001","8590"
"9026","6293"
"9027","7357"
"9028","7358"
"9029","7359"
"9030","7360"
"9031","7361"
"9032","7284"
"9033","7285"
"9034","7287"
"9035","8523"
"9036","6294"
"9037","9295"
"9038","6296"
"9039","6297"
"9040","6298"
"9041","6299"
"9042","6300"
"9043","7401"
"9044","7402"
"9045","7403"
"9046","7404"
"9047","7405"
"9048","7406"
"9049","7407"
"9050","7408"
"9051","7409"
"9052","7410"
"9053","7411"
"9054","7412"
"9055","7413"
"9056","7414"
"9057","7415"
"9058","7416"
"9059","7417"
"9060","7418"
"9061","7419"
"9062","7420"
"9063","7421"
"9064","7422"
"9065","7423"
"9066","7424"
"9067","7425"
"9068","7426"
"9069","7427"
"9070","7428"
"9071","7429"
"9072","7430"
"9073","7431"
"9074","7432"
"9075","7433"
"9076","7434"
"9077","7435"
"9078","7436"
"9079","7437"
"9080","7438"
"9081","7439"
"9082","7440"
"9083","7441"
"9084","7442"
"9085","7443"
"9086","7444"
"9087","7445"
"9088","7446"
"9089","7447"
"9090","7448"
"9091","7449"
"9092","7450"
"9093","7451"
"9094","7452"
"9095","7453"
"9096","7454"
"9097","7455"
"9146","7205"
"9147","7206"
"9148","7207"
"9149","7208"
"9150","7209"
"9151","7210"
"9152","7211"
"9153","7212"
"9154","7213"
"9155","7214"
"9156","7215"
"9157","7216"
"9158","7217"
"9159","7218"
"9160","7219"
"9161","7220"
"9162","7221"
"9163","7222"
"9164","7223"
"9165","7224"
"9166","7225"
"9167","7226"
"9168","7227"
"8596","8209"
"8597","8210"
"8598","8211"
"8599","8213"
"8600","8214"
"8601","8215"
"8602","8216"
"8603","8217"
"8604","8218"
"8605","8219"
"8606","8220"
"8607","8221"
"8608","8222"
"8609","8223"
"8610","8224"
"8611","8225"
"8612","8226"
"8613","8227"
"8614","8228"
"8615","8229"
"8616","8230"
"8617","8231"
"8618","8232"
"8619","8233"
"9002","8591"
"9003","8592"
"9004","8593"
"9005","8594"
"9006","8595"
"9007","8596"
"9008","8597"
"9009","8598"
"9010","8599"
"9011","8600"
"9012","7351"
"9013","7352"
"9014","7353"
"9015","7354"
"9016","7355"
"9017","7356"
"9018","6286"
"9019","6287"
"9020","6288"
"9021","6289"
"9022","6290"
"9023","6291"
"9024","6291"
"9025","6292"
"9098","7456"
"9099","7457"
"9100","7458"
"9101","7459"
"9102","7460"
"9103","7461"
"9104","7462"
"9105","7463"
"9106","7464"
"9107","7465"
"9108","7466"
"9109","7467"
"9110","7468"
"9111","7469"
"9112","7470"
"9113","7471"
"9114","7472"
"9115","7473"
"9116","7474"
"9117","7475"
"9118","7476"
"9119","7477"
"9120","7478"
"9121","7479"
"9169","7228"
"9170","7229"
"9171","7230"
"9172","7231"
"9173","7232"
"9174","7233"
"9175","7234"
"9176","7235"
"9177","7236"
"9178","7237"
"9179","7238"
"9180","7239"
"9181","7240"
"9182","7241"
"9183","7242"
"9184","7243"
"9185","7244"
"9186","7245"
"9187","7247"
"9188","7246"
"9189","7248"
"9190","7249"
"9191","7250"
"9192","7251"
"9193","7252"
"9194","7253"
"9195","7253"
"9196","7255"
"9197","7256"
"9198","7259"
"9199","7260"
"9200","7261"
"9201","7262"
"9202","7263"
"9203","7264"
"9204","7265"
"9205","7266"
"9206","7267"
"9207","72068"
"9208","7269"
"9209","7270"
"9210","7271"
"9211","7272"
"9212","7273"
"9213","7274"
"9214","7275"
"9286","7101"
"9287","7102"
"9288","7103"
"9289","7104"
"9290","7106"
"9291","7107"
"9292","7108"
"9293","7109"
"9294","7110"
"9295","7331"
"9296","7332"
"9297","7151"
"9298","7152"
"9299","7111"
"9300","7117"
"9301","7154"
"9302","7155"
"9303","7119"
"9304","7121"
"9305","7122"
"9306","7153"
"9307","7157"
"9308","7112"
"9309","7113"
"9310","7114"
"9311","7115"
"9312","7116"
"9313","7118"
"9314","7123"
"9315","7124"
"9316","7125"
"9317","7126"
"9318","7127"
"9319","7128"
"9320","7129"
"9321","7130"
"9322","6294"
"9323","6295"
"9324","6296"
"9325","6297"
"9326","6298"
"9327","6299"
"9328","6300"
"9329","7401"
"9330","3838"
"9331","6083"
"9332","7131"
"9333","7319"
"9334","7341"
"9335","7132"
"9336","7133"
"9337","7134"
"9338","7135"
"9339","7136"
"9340","7137"
"9341","7138"
"9342","7139"
"9343","7140"
"9344","7141"
"9345","7142"
"9346","7143"
"9347","7144"
"9348","7145"
"9349","7146"
"9350","7147"
"9351","7148"
"9352","7150"
"9353","7149"
"9354","7150"
"9355","7501"
"9356","7502"
"9357","7503"
"8620","8234"
"8621","8235"
"8622","8236"
"8623","8237"
"8624","8238"
"8625","8239"
"8626","8240"
"8627","8341"
"8628","8242"
"8629","8243"
"8630","6351"
"8631","6352"
"8632","6353"
"8633","6354"
"8634","6355"
"8635","8244"
"8636","8245"
"8637","8246"
"8638","8247"
"8639","8248"
"8640","8249"
"8641","8250"
"8642","8251"
"9122","7480"
"9123","7482"
"9124","7483"
"9125","7484"
"9126","7485"
"9127","7486"
"9128","7487"
"9129","7488"
"9130","7489"
"9131","7490"
"9132","7491"
"9133","7492"
"9134","7493"
"9135","7494"
"9136","7495"
"9137","7496"
"9138","7497"
"9139","7498"
"9140","7499"
"9141","7500"
"9142","97201"
"9143","7202"
"9144","7203"
"9145","7204"
"9215","72726"
"9216","7277"
"9217","7278"
"9218","7279"
"9219","7280"
"9220","7281"
"9221","7282"
"9222","7283"
"9223","7286"
"9224","7286"
"9225","7288"
"9226","7289"
"9227","7290"
"9228","7291"
"9229","7292"
"9230","7293"
"9231","7294"
"9232","7295"
"9233","7296"
"9234","7297"
"9235","7298"
"9236","7299"
"9237","7300"
"9238","97301"
"9358","7504"
"9359","7505"
"9360","7506"
"9361","7507"
"9362","7508"
"9363","7509"
"9364","7510"
"9365","7511"
"9366","7512"
"9367","7513"
"9368","7514"
"9369","7515"
"9370","7516"
"9371","7517"
"9372","7518"
"9373","7524"
"9374","7525"
"9375","7526"
"9376","7527"
"9377","7528"
"9378","7530"
"9379","7531"
"9380","7532"
"9381","7534"
"9454","7583"
"9455","7584"
"9456","7585"
"9457","7586"
"9458","7587"
"9459","7588"
"9460","7590"
"9461","7589"
"9462","7591"
"9463","7592"
"9464","7593"
"9465","7613"
"9466","7614"
"9467","7515"
"9468","7516"
"9469","7617"
"9470","7618"
"9471","7619"
"9472","7620"
"9473","7621"
"9474","7622"
"9475","7623"
"9499","7647"
"9500","7648"
"9501","7649"
"9502","7650"
"9503","7651"
"9504","7652"
"9505","7653"
"9506","7654"
"9507","7655"
"9508","7656"
"9509","7657"
"9510","7658"
"9511","7659"
"9512","7660"
"9513","7661"
"9514","7662"
"9515","7663"
"9516","7664"
"9517","7665"
"9518","7666"
"9519","7667"
"9520","7668"
"9521","7669"
"9522","7670"
"9523","7671"
"9524","7672"
"9525","7673"
"9526","7674"
"9527","7680"
"9528","7681"
"9529","7683"
"9530","7684"
"9531","7685"
"9532","7686"
"9533","7687"
"9534","7688"
"9535","7689"
"9536","7689"
"9537","7692"
"9538","7694"
"9539","7695"
"9540","7696"
"9541","7675"
"9542","7676"
"9543","7690"
"9544","7693"
"9545","7697"
"9546","7699"
"9547","7700"
"9548","7677"
"9549","7678"
"9550","7679"
"9551","7690"
"9552","7698"
"9553","7699"
"9554","7700"
"9555","7751"
"9556","7752"
"9557","7753"
"9558","7754"
"9559","7755"
"9560","7756"
"9561","7701"
"9562","7702"
"9563","7703"
"9564","7704"
"9565","7705"
"9566","7706"
"9567","7707"
"9568","7708"
"9569","7709"
"9239","7302"
"9240","7303"
"9241","7304"
"9242","7305"
"9243","7307"
"9244","7308"
"9245","7309"
"9246","7310"
"9247","7311"
"9248","7312"
"9249","7313"
"9250","7314"
"9251","7315"
"9252","7316"
"9253","7317"
"9254","7318"
"9255","7319"
"9256","7320"
"9257","7321"
"9258","7323"
"9259","7324"
"9260","7325"
"9261","7326"
"9262","7328"
"9382","7535"
"9383","7536"
"9384","7537"
"9385","7538"
"9386","7539"
"9387","7540"
"9388","7541"
"9389","7542"
"9390","7543"
"9391","7544"
"9392","7545"
"9393","7546"
"9394","7547"
"9395","7548"
"9396","7549"
"9397","7550"
"9398","7551"
"9399","7552"
"9400","7553"
"9401","7554"
"9402","7557"
"9403","7559"
"9404","7560"
"9405","7562"
"9476","7624"
"9477","7625"
"9478","7626"
"9479","7627"
"9480","7628"
"9481","7629"
"9482","7630"
"9483","7631"
"9484","7632"
"9485","7633"
"9486","7634"
"9487","7635"
"9488","7636"
"9489","7637"
"9490","7638"
"9491","7639"
"9492","7640"
"9493","7641"
"9494","7642"
"9495","7643"
"9496","7644"
"9497","7645"
"9498","7646"
"9570","7710"
"9571","7711"
"9572","7712"
"9573","7713"
"9574","7714"
"9575","7615"
"9576","7616"
"9577","7630"
"9578","7715"
"9579","7715"
"9580","7717"
"9581","7718"
"9582","7719"
"9583","7720"
"9584","7721"
"9585","7722"
"9586","7723"
"9587","7726"
"9588","7727"
"9589","7728"
"9590","7729"
"9591","7730"
"9592","7731"
"9593","7732"
"9594","7733"
"9595","7734"
"9596","7735"
"9597","7736"
"9598","7737"
"9599","7738"
"9600","7739"
"9601","7740"
"9602","7741"
"9603","7742"
"9604","7743"
"9605","7744"
"9606","7745"
"9607","7746"
"9608","7747"
"9609","7748"
"9610","7749"
"9611","7750"
"9612","7801"
"9613","7802"
"9614","7803"
"9615","7804"
"9616","7805"
"9617","7806"
"9618","7807"
"9619","7808"
"9620","7809"
"9621","7810"
"9622","7811"
"9623","7812"
"9624","7813"
"9625","7814"
"9626","7815"
"9627","7816"
"9628","7817"
"9629","7818"
"9630","7819"
"9631","7820"
"9632","7821"
"9633","7822"
"9634","7823"
"9635","7824"
"9636","7825"
"9637","7806"
"9638","7827"
"9639","7828"
"9640","7829"
"9641","7830"
"9666","7859"
"9667","7860"
"9668","7861"
"9669","7862"
"9670","7863"
"9671","7864"
"9672","7865"
"9673","7866"
"9674","7867"
"9675","7868"
"9676","7869"
"9677","7870"
"9678","7871"
"9679","7872"
"9680","7873"
"9681","7874"
"9682","7875"
"9683","7876"
"9684","7877"
"9685","7879"
"9686","7880"
"9687","7881"
"9688","7882"
"9689","7883"
"9690","7884"
"9691","7885"
"9692","7886"
"9693","7887"
"9694","7888"
"9695","7890"
"9696","7891"
"9697","7892"
"9698","7893"
"9699","7894"
"9700","7895"
"9701","7896"
"9702","7897"
"9703","7889"
"9704","7724"
"9705","7898"
"9706","7899"
"9707","7900"
"9708","7901"
"9709","7902"
"9710","7903"
"9263","7333"
"9264","7334"
"9265","7335"
"9266","7336"
"9267","733*7"
"9268","7322"
"9269","7327"
"9270","7329"
"9271","7340"
"9272","7337"
"9273","7330"
"9274","7342"
"9275","7343"
"9276","7344"
"9277","7345"
"9278","7339"
"9279","7338"
"9280","7340"
"9281","7346"
"9282","7347"
"9283","7348"
"9284","7349"
"9285","7350"
"9406","7563"
"9407","7573"
"9408","7574"
"9409","7575"
"9410","7578"
"9411","7579"
"9412","7580"
"9413","7594"
"9414","7595"
"9415","7596"
"9416","7597"
"9417","7598"
"9418","7599"
"9419","7601"
"9420","7602"
"9421","7603"
"9422","7604"
"9423","7605"
"9424","7606"
"9425","7607"
"9426","7608"
"9427","7609"
"9428","7610"
"9429","7611"
"9642","7831"
"9643","7832"
"9644","7833"
"9645","7834"
"9646","7835"
"9647","7836"
"9648","7837"
"9649","7838"
"9650","7840"
"9651","7841"
"9652","7842"
"9653","7843"
"9654","7844"
"9655","7845"
"9656","7846"
"9657","7850"
"9658","7851"
"9659","7852"
"9660","7853"
"9661","7854"
"9662","7855"
"9663","7856"
"9664","7857"
"9665","7858"
"9711","7904"
"9712","7905"
"9713","7906"
"9714","7907"
"9715","7908"
"9716","7909"
"9717","7910"
"9718","7911"
"9719","7912"
"9720","7913"
"9721","7914"
"9722","7915"
"9723","7916"
"9724","7917"
"9725","7918"
"9726","7919"
"9727","7920"
"9728","7922"
"9729","7923"
"9730","7924"
"9731","7925"
"9732","7926"
"9733","7927"
"9734","7928"
"9735","7929"
"9736","7930"
"9737","7931"
"9738","7932"
"9739","7933"
"9740","7934"
"9741","7935"
"9742","7936"
"9743","7937"
"9744","7938"
"9745","7939"
"9746","7940"
"9747","7941"
"9748","7942"
"9749","7943"
"9750","7944"
"9751","7945"
"9752","7946"
"9753","7947"
"9754","7948"
"9755","7949"
"9756","7950"
"9804","8703"
"9805","8704"
"9806","8705"
"9807","8706"
"9808","8707"
"9809","8708"
"9810","8709"
"9811","8710"
"9812","8711"
"9813","8712"
"9814","8713"
"9815","8714"
"9816","8715"
"9817","8716"
"9818","8717"
"9819","8718"
"9820","8719"
"9821","8720"
"9822","8721"
"9823","8722"
"9824","8723"
"9825","8724"
"9826","8726"
"9850","8750"
"9851","8751"
"9852","8752"
"9853","8753"
"9854","8754"
"9855","8755"
"9856","8756"
"9857","8757"
"9858","8758"
"9859","8759"
"9860","8760"
"9861","8761"
"9862","8762"
"9863","8763"
"9864","8764"
"9865","8765"
"9866","8766"
"9867","8757"
"9868","8768"
"9869","8769"
"9870","8771"
"9871","8772"
"9895","8800"
"9896","8801"
"9897","8802"
"9898","8803"
"9899","8804"
"9900","8805"
"9901","8806"
"9902","8807"
"9903","8808"
"9904","8809"
"9905","8810"
"9906","8811"
"9907","8812"
"9908","8813"
"9909","8814"
"9910","8815"
"9911","8816"
"9912","8817"
"9913","8818"
"9914","8819"
"9915","8820"
"9916","8821"
"9917","8822"
"9918","8823"
"9430","7612"
"9431","7636"
"9432","6294"
"9433","6295"
"9434","6296"
"9435","6297"
"9436","6298"
"9437","6299"
"9438","7401"
"9439","7276"
"9440","7567"
"9441","7268"
"9442","6269"
"9443","7570"
"9444","7567"
"9445","7568"
"9446","7569"
"9447","7570"
"9448","7571"
"9449","7572"
"9450","7576"
"9451","7577"
"9452","7581"
"9453","7582"
"9757","7951"
"9758","7952"
"9759","7953"
"9760","7954"
"9761","7955"
"9762","7956"
"9763","7957"
"9764","7958"
"9765","7959"
"9766","7960"
"9767","7961"
"9768","7962"
"9769","7963"
"9770","7964"
"9771","7965"
"9772","7966"
"9773","7967"
"9774","7968"
"9775","7969"
"9776","7970"
"9777","7971"
"9778","7972"
"9779","7973"
"9780","7974"
"9827","8727"
"9828","8728"
"9829","8729"
"9830","8730"
"9831","8731"
"9832","8732"
"9833","8733"
"9834","8734"
"9835","8735"
"9836","8736"
"9837","8737"
"9838","8738"
"9839","8739"
"9840","8740"
"9841","8741"
"9842","8742"
"9843","8743"
"9844","8744"
"9845","8745"
"9846","8746"
"9847","8747"
"9848","8748"
"9849","8749"
"9872","8773"
"9873","8774"
"9874","8775"
"9875","8780"
"9876","8781"
"9877","8782"
"9878","8753"
"9879","8784"
"9880","8785"
"9881","8786"
"9882","8787"
"9883","8788"
"9884","8789"
"9885","8790"
"9886","8791"
"9887","8792"
"9888","8793"
"9889","8794"
"9890","8795"
"9891","8796"
"9892","8797"
"9893","8798"
"9894","8799"
"9919","8824"
"9920","8825"
"9921","8826"
"9922","8827"
"9923","8828"
"9924","8829"
"9925","8830"
"9926","8831"
"9927","8832"
"9928","8833"
"9929","8834"
"9930","8835"
"9931","8836"
"9932","8837"
"9933","8838"
"9934","8839"
"9935","8840"
"9936","8841"
"9937","8842"
"9938","8843"
"9939","8844"
"9940","8845"
"9941","846"
"10038","8943"
"10039","8944"
"10040","8945"
"10041","8946"
"10042","8947"
"10043","8948"
"10044","8949"
"10045","8950"
"10046","8951"
"10047","8952"
"10048","8953"
"10049","8954"
"10050","8955"
"10051","8956"
"10052","8957"
"10053","8958"
"10054","8959"
"10055","8960"
"10056","8961"
"10057","8962"
"10058","8964"
"10059","8965"
"10060","8966"
"10155","8651"
"10156","8652"
"10157","8653"
"10158","8654"
"10159","8655"
"10160","8656"
"10161","8658"
"10162","8659"
"10163","8660"
"10164","8663"
"10165","8664"
"10166","8665"
"10167","8666"
"10168","8667"
"10169","8668"
"10170","8669"
"10171","8669"
"10172","8671"
"10173","8672"
"10174","8673"
"10175","8674"
"10176","8675"
"10177","8677"
"10178","8677"
"10179","8678"
"10180","8679"
"10181","8680"
"10182","8681"
"10183","8682"
"10184","8683"
"10185","8684"
"10186","8685"
"10187","8686"
"10188","8687"
"10189","8688"
"10190","8689"
"10191","8690"
"10192","8691"
"10193","8692"
"10194","8693"
"10195","8694"
"10196","8695"
"10197","8696"
"10198","8697"
"10199","8698"
"10200","8699"
"10201","8700"
"9781","7975"
"9782","7976"
"9783","7981"
"9784","7982"
"9785","7983"
"9786","7984"
"9787","7985"
"9788","7986"
"9789","7987"
"9790","7977"
"9791","7978"
"9792","7980"
"9793","7826"
"9794","7722"
"9795","7721"
"9796","7847"
"9797","7848"
"9798","7849"
"9799","7989"
"9800","7988"
"9801","7990"
"9802","8701"
"9803","8702"
"9942","8847"
"9943","8848"
"9944","8849"
"9945","8850"
"9946","8851"
"9947","8852"
"9948","8853"
"9949","8854"
"9950","8855"
"9951","8856"
"9952","8856"
"9953","8857"
"9954","8859"
"9955","8860"
"9956","8861"
"9957","8862"
"9958","8863"
"9959","8864"
"9960","8865"
"9961","8866"
"9962","8867"
"9963","8868"
"9964","8869"
"9965","8870"
"10061","8967"
"10062","8968"
"10063","8969"
"10064","8970"
"10065","8971"
"10066","8972"
"10067","8973"
"10068","8974"
"10069","8975"
"10070","8976"
"10071","8977"
"10072","8979"
"10073","8980"
"10074","8981"
"10075","8982"
"10076","8983"
"10077","8984"
"10078","8985"
"10079","8986"
"10080","8987"
"10081","8988"
"10082","8989"
"10083","8990"
"10202","1501"
"10203","1502"
"10204","1503"
"10205","1504"
"10206","1505"
"10207","1506"
"10208","1507"
"10209","1508"
"10210","1511"
"10211","1512"
"10212","1513"
"10213","1514"
"10214","1515"
"10215","1516"
"10216","1517"
"10217","1518"
"10218","1519"
"10219","1520"
"10220","1521"
"10221","1522"
"10222","1523"
"10223","1524"
"10224","1525"
"10225","1526"
"10226","1527"
"10227","1528"
"10228","1529"
"10229","1530"
"10230","1531"
"10231","1532"
"10232","1533"
"10233","1534"
"10234","1535"
"10235","1536"
"10236","1537"
"10237","7159"
"10238","7161"
"10239","7163"
"10240","7725"
"10241","1538"
"10242","1539"
"10243","1540"
"10244","1541"
"10245","1542"
"10246","1543"
"10247","1544"
"10248","1545"
"10273","1621"
"10274","1622"
"10275","1623"
"10276","1624"
"10277","1625"
"10278","1626"
"10279","1627"
"10280","1628"
"10281","1629"
"10282","1630"
"10283","1631"
"10284","1632"
"10285","1633"
"10286","1634"
"10287","1635"
"10288","1636"
"10289","1637"
"10290","1638"
"10291","1639"
"10292","1640"
"10293","1641"
"10294","1642"
"10295","1643"
"10342","2741"
"10343","2742"
"10344","2743"
"10345","2744"
"10346","2745"
"10347","2746"
"10348","2747"
"10349","2748"
"10350","2749"
"10351","2750"
"10352","1801"
"10353","1802"
"10354","1803"
"10355","1804"
"10356","1805"
"10357","1806"
"10358","1807"
"10359","1808"
"10360","1809"
"10361","1810"
"10362","1811"
"10363","1812"
"10364","1813"
"10389","1838"
"10390","1839"
"10391","1840"
"10392","1841"
"10393","1842"
"10394","1843"
"10395","1844"
"10396","1845"
"10397","1846"
"10398","1847"
"10399","1848"
"10400","1849"
"10401","1850"
"10402","2902"
"10403","2903"
"10404","2904"
"10405","2905"
"10406","2906"
"10407","2907"
"10408","2908"
"10409","2909"
"10410","2910"
"10411","2911"
"10412","2912"
"9966","8871"
"9967","8872"
"9968","8873"
"9969","8874"
"9970","8875"
"9971","8876"
"9972","8877"
"9973","8878"
"9974","8879"
"9975","8880"
"9976","8881"
"9977","8882"
"9978","8883"
"9979","8884"
"9980","8885"
"9981","8886"
"9982","8887"
"9983","8888"
"9984","8889"
"9985","8890"
"9986","8891"
"9987","8892"
"9988","8893"
"9989","8894"
"10084","8991"
"10085","8992"
"10086","8993"
"10087","8994"
"10088","8996"
"10089","8997"
"10090","8998"
"10091","97757"
"10092","97758"
"10093","97759"
"10094","97760"
"10095","97761"
"10096","97762"
"10097","97763"
"10098","97764"
"10099","97765"
"10100","97766"
"10101","97767"
"10102","97768"
"10103","8999"
"10104","99000613"
"10105","8601"
"10106","8602"
"10107","8603"
"10249","1546"
"10250","1547"
"10251","1548"
"10252","1549"
"10253","1550"
"10254","1601"
"10255","1602"
"10256","1603"
"10257","1604"
"10258","1605"
"10259","1606"
"10260","1607"
"10261","1608"
"10262","1609"
"10263","1610"
"10264","1611"
"10265","1613"
"10266","1614"
"10267","1615"
"10268","1616"
"10269","1617"
"10270","1618"
"10271","1619"
"10272","1620"
"10296","1644"
"10297","1645"
"10298","1647"
"10299","1648"
"10300","1649"
"10301","1650"
"10302","2701"
"10303","2702"
"10304","2703"
"10305","2704"
"10306","2705"
"10307","2706"
"10308","2707"
"10309","2708"
"10310","2709"
"10311","2710"
"10312","2711"
"10313","2712"
"10314","2713"
"10315","2714"
"10316","2715"
"10317","2716"
"10318","2717"
"10365","1814"
"10366","1815"
"10367","1816"
"10368","1817"
"10369","1818"
"10370","1819"
"10371","1820"
"10372","1821"
"10373","1822"
"10374","1823"
"10375","1824"
"10376","1825"
"10377","1826"
"10378","1827"
"10379","1828"
"10380","1829"
"10381","1830"
"10382","1831"
"10383","1832"
"10384","1833"
"10385","1834"
"10386","1835"
"10387","1836"
"10388","1837"
"10413","2913"
"10414","2914"
"10415","2915"
"10416","2916"
"10417","2917"
"10418","2918"
"10419","2919"
"10420","2920"
"10421","2921"
"10422","2922"
"10423","2923"
"10424","1901"
"10425","1902"
"10426","1903"
"10427","1904"
"10428","1905"
"10429","1906"
"10430","1907"
"10431","1908"
"10432","1909"
"10433","8661"
"10434","8662"
"10435","1509"
"10436","1910"
"10437","1911"
"10438","1912"
"10439","1913"
"10440","1914"
"10441","1915"
"10442","1916"
"10443","1917"
"10444","1510"
"10445","1918"
"10446","1919"
"10447","1920"
"10448","1921"
"10449","1922"
"10450","1923"
"10451","1924"
"10452","1925"
"10453","1926"
"10454","1927"
"10455","1928"
"10456","1929"
"10457","1930"
"10458","1932"
"10459","1933"
"10460","1935"
"10461","1936"
"10462","1937"
"10463","1938"
"10464","1939"
"10465","1920"
"10466","1941"
"10467","1942"
"10468","1943"
"10469","1944"
"10470","1945"
"10471","2925"
"10472","1946"
"10473","1947"
"10474","1948"
"10475","1949"
"10476","1950"
"10477","1701"
"10478","1702"
"10479","1703"
"10480","1704"
"10481","1705"
"9990","8895"
"9991","8896"
"9992","8897"
"9993","8898"
"9994","8899"
"9995","8900"
"9996","8901"
"9997","8902"
"9998","8903"
"9999","8904"
"10000","8905"
"10001","8906"
"10002","8907"
"10003","8908"
"10004","8909"
"10005","8910"
"10006","8911"
"10007","8912"
"10008","8913"
"10009","8914"
"10010","8915"
"10011","8906"
"10012","8917"
"10013","8918"
"10108","8604"
"10109","8605"
"10110","8606"
"10111","8607"
"10112","8608"
"10113","8610"
"10114","8611"
"10115","8613"
"10116","8614"
"10117","8615"
"10118","8616"
"10119","8617"
"10120","8618"
"10121","8319"
"10122","8620"
"10123","8621"
"10124","8622"
"10125","8623"
"10126","8624"
"10127","8625"
"10128","8626"
"10129","8627"
"10130","8628"
"10319","2718"
"10320","2719"
"10321","2720"
"10322","2721"
"10323","2722"
"10324","2723"
"10325","2724"
"10326","2725"
"10327","2726"
"10328","2727"
"10329","2728"
"10330","2729"
"10331","2730"
"10332","2731"
"10333","2732"
"10334","2733"
"10335","2734"
"10336","2735"
"10337","2736"
"10338","2737"
"10339","2738"
"10340","2739"
"10341","2740"
"10482","1706"
"10483","1707"
"10484","1708"
"10485","1709"
"10486","1710"
"10487","1711"
"10488","1712"
"10489","1713"
"10490","1714"
"10491","1715"
"10492","1716"
"10493","1717"
"10494","1718"
"10495","1719"
"10496","1720"
"10497","1721"
"10498","1722"
"10499","1724"
"10500","1725"
"10501","1726"
"10502","1727"
"10503","1728"
"10504","1729"
"10505","1730"
"10506","1731"
"10507","1732"
"10508","1733"
"10509","1724"
"10510","1735"
"10511","1736"
"10512","1737"
"10513","1738"
"10514","1739"
"10515","1740"
"10516","1741"
"10517","1742"
"10518","1743"
"10519","1744"
"10520","1745"
"10521","1746"
"10522","1747"
"10523","1748"
"10524","1749"
"10525","1750"
"10526","3701"
"10527","3702"
"10528","3703"
"10552","3728"
"10553","3729"
"10554","3730"
"10555","3731"
"10556","3732"
"10557","3733"
"10558","3734"
"10559","3735"
"10560","3736"
"10561","3737"
"10562","3738"
"10563","3739"
"10564","3740"
"10565","3601"
"10566","3602"
"10567","3603"
"10568","3604"
"10569","3605"
"10570","3606"
"10571","3607"
"10572","3608"
"10573","3609"
"10574","3610"
"10575","3611"
"10599","3637"
"10600","3638"
"10601","3639"
"10602","3640"
"10603","3641"
"10604","3642"
"10605","3643"
"10606","3644"
"10607","3645"
"10608","3646"
"10609","3647"
"10610","3648"
"10611","3649"
"10612","3650"
"10613","3551"
"10614","3552"
"10615","3553"
"10616","3554"
"10617","3555"
"10618","3556"
"10619","3557"
"10620","3558"
"10621","3559"
"10622","3560"
"10623","3561"
"10624","3562"
"10625","3563"
"10626","3564"
"10627","3565"
"10628","3566"
"10629","3567"
"10630","3568"
"10631","3569"
"10632","3570"
"10633","3728"
"10634","3741"
"10635","3742"
"10636","3743"
"10637","3744"
"10638","3745"
"10639","3746"
"10640","3747"
"10641","3748"
"10642","3749"
"10643","3750"
"10644","3571"
"10645","3572"
"10014","8919"
"10015","8920"
"10016","8921"
"10017","8922"
"10018","8923"
"10019","8924"
"10020","8925"
"10021","8926"
"10022","8927"
"10023","8928"
"10024","8929"
"10025","8930"
"10026","8931"
"10027","8932"
"10028","8933"
"10029","8934"
"10030","8935"
"10031","8936"
"10032","8937"
"10033","8938"
"10034","8939"
"10035","8940"
"10036","8941"
"10037","8942"
"10131","8629"
"10132","8630"
"10133","8631"
"10134","8632"
"10135","8633"
"10136","8634"
"10137","8635"
"10138","8776"
"10139","8777"
"10140","8778"
"10141","8779"
"10142","8783"
"10143","8846"
"10144","8776"
"10145","8777"
"10146","8778"
"10147","8779"
"10148","8609"
"10149","8619"
"10150","8517"
"10151","7083"
"10152","7085"
"10153","7086"
"10154","8978"
"10529","3704"
"10530","3705"
"10531","3706"
"10532","3707"
"10533","3708"
"10534","3709"
"10535","3710"
"10536","3711"
"10537","3712"
"10538","3713"
"10539","3714"
"10540","3715"
"10541","3716"
"10542","3717"
"10543","3718"
"10544","3719"
"10545","3720"
"10546","3721"
"10547","3722"
"10548","3723"
"10549","3724"
"10550","3725"
"10551","3726"
"10576","3612"
"10577","3613"
"10578","3614"
"10579","3615"
"10580","3617"
"10581","3618"
"10582","3619"
"10583","3620"
"10584","3621"
"10585","3622"
"10586","3623"
"10587","3624"
"10588","3625"
"10589","3626"
"10590","3627"
"10591","3628"
"10592","3629"
"10593","3630"
"10594","3631"
"10595","3632"
"10596","3633"
"10597","3634"
"10598","3636"
"10646","3754"
"10647","3755"
"10648","3776"
"10649","3577"
"10650","3578"
"10651","3579"
"10652","3580"
"10653","3581"
"10654","3582"
"10655","3583"
"10656","3584"
"10657","3585"
"10658","3586"
"10659","3587"
"10660","3588"
"10661","3589"
"10662","3590"
"10663","3591"
"10664","3592"
"10665","3593"
"10666","3594"
"10667","3595"
"10668","3596"
"10669","3597"
"10695","3741"
"10696","3742"
"10697","3743"
"10698","3744"
"10699","3745"
"10700","3746"
"10701","3747"
"10702","3748"
"10703","3749"
"10704","3750"
"10705","3722"
"10706","3723"
"10707","2924"
"10708","3713"
"10709","3714"
"10710","3715"
"10711","3716"
"10712","3717"
"10713","3718"
"10714","3719"
"10715","3720"
"10716","3721"
"10717","3734"
"10741","3712"
"10742","3737"
"10743","3738"
"10744","3620"
"10745","3740"
"10746","1946"
