nbeo,code
8834,659800
8835,659800
8836,604210
8837,663841
8838,604710
8839,604710
8840,659800
8841,659800
8842,659800
8843,624000
8844,604710
8845,624000
8847,604720
8848,624000
8849,624000
8850,604710
8851,632840
8852,632831
1982,632831
1983,632831
1984,632831
1985,632831
1986,632831
1987,632831
1988,632831
1989,632831
1990,632831
8853,632831
8854,632831
8855,632831
8858,632831
8856,632831
8857,632831
8859,632831
8860,632831
8861,632831
1851,604720
1852,624000
1853,618120
1993,632831
1994,632831
1601,624000
1602,624000
1603,624000
1604,624000
1605,624000
1606,624000
1607,624000
8871,663841
8872,618120
8873,618120
8874,659800
8875,663841
8876,604720
8877,663841
8878,638410
8879,663841
8883,624000
8884,624000
8885,624000
8886,624000
8887,604130
8888,624000
8889,632860
8890,659800
8891,605200
8892,604720
8893,659800
8894,604130
8895,631000
8896,624000
8897,628100
8898,628100
8899,628100
8900,628100
8901,663841
8902,628100
8903,624000
8904,618120
8905,604710
8906,624000
8907,624000
8908,604130
8909,659800
8910,604300
8911,604710
8912,624000
8913,659800
8914,604720
8915,659800
8916,604710
8917,604720
8918,663841
8919,604710
8920,659800
8921,632831
8922,668340
8923,668340
8925,632831
8926,659800
8927,632831
1608,624000
1610,628100
1612,604710
1613,604300
1614,632831
1615,659800
1616,604720
1617,604710
8928,632831
8929,632831
8930,668340
8931,668340
8932,668340
8933,632831
8934,632831
8935,632831
8936,632831
8937,668340
8938,604710
8939,618120
8940,659800
8941,668340
8942,668340
8943,618120
8944,632831
8945,605200
8946,604210
8947,632831
8948,618120
8949,618120
8950,618120
8951,632831
8952,632831
8953,632831
8954,632831
8955,659800
8956,663841
8957,659800
8958,663841
8959,631000
8960,632860
8961,604300
8963,668340
8964,632831
8965,632831
8966,632831
8967,626530
8968,668340
8969,605200
8970,626530
8971,659800
8972,624000
8973,632831
8974,632831
8975,659800
8976,624000
8977,624000
8979,668340
8980,632831
8981,668340
8982,632831
8983,631000
8984,604720
8985,632540B
8986,604710
8987,604130
8988,624000
8989,659800
8990,659800
8991,624000
8992,624000
8993,604720
8994,618120
8996,604130
8997,605200
8998,618120
97757,624000
97758,624000
97759,624000
97760,604710
97761,659800
97762,604720
97763,604210
97764,604720
97765,624000
97766,604710
97767,604720
97768,659800
8999,618120
99000,618120
8601,624000
8602,663841
8603,659800
8604,604710
8605,631000
8606,604130
8607,632831
8608,632831
8610,659800
8611,618120
8613,628100
8614,663841
8615,626530
8616,626530
8617,663841
8618,632840
8620,618120
8621,632860
8622,618120
8623,659800
8624,618120
8625,661257
8626,604710
8627,632831
8628,668340
8629,632831
8630,632831
8631,632831
8632,632831
8633,632831
8634,632831
8635,604210
8776,668340
8777,632831
1618,626530
1619,604720
1620,624000
1621,659800
1622,659800
1623,663841
1624,659800
1625,626530
1626,663841
1854,604720
1855,618120
1856,618120
1857,626530
1858,624000
1859,604720
1860,618120
1861,618120
1862,663841
1863,618120
1864,632831
1865,618120
1867,618120
1868,618120
1869,618120
1870,632831
1871,632831
1872,632831
1873,659800
1874,618120
1875,659800
1876,604210
1877,618120
1878,604210
1879,604720
1880,604720
1881,604710
1882,604710
1883,659800
1627,663841
1628,618120
1629,618120
1630,618120
1631,618120
1632,618120
1633,618120
1634,659800
1635,604720
1756,663841
1884,659800
1885,624000
1886,624000
1887,624000
1888,604300
1889,624000
1890,604710
1891,659800
1892,659800
1829,618120
1830,624000
1831,663841
1832,632831
1833,632831
1834,632831
1835,632831
1836,632831
1837,632831
1838,632831
1636,663841
1637,618120
1638,618120
1639,618120
1640,663841
1641,632831
1642,659800
1643,663841
1644,659800
1839,632831
1840,632831
1841,632831
1842,632831
1843,632831
1844,659800
1845,659800
1846,632831
1847,632831
1848,632831
1849,604710
1692,663841
1693,604710
1694,604300
1695,663841
1696,604710
1697,663841
1698,624000
1699,624000
1700,624000
851,618120
852,659800
8609,632831
8619,618120
8517,632831
7083,632831
7085,632831
7086,632831
8653,624000
8654,638410
8655,663841
8656,618120
8658,624000
8659,631000
8660,624000
8663,624000
8664,604130
8665,632860
8666,659800
8667,659800
8668,604210
8669,659800
8670,605200
8671,604720
8672,604720
8673,604720
8674,604720
8675,659800
8676,659800
8677,659800
8678,659800
8679,604710
8680,618120
8681,618120
8682,618120
8683,618120
8684,659800
8685,659800
8686,659800
8687,604710
8688,604720
8689,604720
8690,659800
8691,605200
8692,659800
8693,659800
8694,604720
8695,604720
8696,659800
8697,659800
8698,659800
8699,604710
8700,604720
1501,632831
1502,632831
1503,632831
1504,632831
1505,604720
1506,618120
1507,624000
1508,628100
1511,604720
1512,659800
1513,605200
1514,624000
1515,604720
1516,659800
1517,604710
1518,604210
1519,604300
1520,604710
1521,604720
1522,604720
1523,604710
1524,604210
1525,659800
1526,632540B
1527,632540B
1528,618120
1645,618120
1646,604710
1647,604720
1648,604300
1649,624000
1650,604710
1751,663841
1752,628100
1754,624000
1529,618120
1530,618120
1531,618120
1532,604720
1533,618120
1534,659800
1535,632860
1536,604720
1537,605200
7159,604210
7161,604720
7163,604720
7725,618120
1538,624000
1539,624000
1540,624000
1541,628100
1542,604720
1543,604210
1544,604210
1545,618120
1546,618120
1547,659800
1548,618120
1549,618120
1550,624000
1601,604300
1602,624000
1603,663841
1604,659800
1605,632831
1606,668340
1607,632831
1608,668340
1609,631000
1613,605200
1614,628100
1615,659800
1616,632831
1617,632831
1618,632831
1619,632831
1620,632831
1621,632831
1622,604130
1623,604130
1755,624000
1753,605200
1991,632860
1992,668340
1995,632831
1996,604130
1997,628100
1998,628100
1999,628100
1850,663841
1651,604130
1652,631000
1680,604210
1681,628100
1770,632831
1624,624000
1625,632860
1626,605200
1627,659800
1628,604720
1629,659800
1630,604130
1631,659800
1632,604210
1633,663841
1634,604130
1635,663841
1636,604210
1637,659800
1638,604210
1640,605100
1641,668340
1642,632831
1643,668340
1644,668340
1645,632831
1647,632831
1648,632831
1649,632831
1650,632831
1866,618120
1653,632831
1654,632831
1655,632831
1656,632831
1657,632831
864,624000
865,604710
866,604720
867,604710
868,604710
869,604710
870,605100
871,618120
872,604710
873,622210
874,663841
1766,618120
2707,604720
2708,659800
2709,659800
2710,659800
2711,604710
2712,659800
2713,604710
2714,604300
1767,624000
2715,604720
2716,604710
2717,604710
2718,604720
2719,604710
2720,604710
2721,624000
2722,618120
1768,604210
1769,618120
1771,668340
875,618120
876,632831
877,632831
878,632831
879,632831
880,632831
881,632831
882,618120
883,618120
884,618120
885,618120
1773,663841
1774,624000
1775,624000
1776,624000
1777,624000
1778,624000
1779,618120
1780,618120
1781,604210
2723,604210
2724,604710
2725,632831
2726,632831
2727,632831
2728,632831
2729,632831
2730,632831
2731,632831
2732,632831
2733,632831
2734,622210
2735,604710
2736,618120
2737,663841
2738,663841
2739,663841
2740,618120
2741,668340
2742,659800
2743,632831
2744,624000
2745,659800
2746,604710
886,618120
887,663841
888,618120
890,632831
891,632540A
892,618120
893,624000
894,604710
1782,604210
1783,638410
1784,631000
1785,604130
1786,624000
1787,632831
1788,659800
1789,604210
1790,618120
2747,604720
2748,624000
2749,624000
2750,659800
1801,624000
1802,604710
1803,604300
1804,624000
1805,626530
1806,626530
1807,632540B
1808,632540B
1809,631000
1810,604720
1811,605200
1812,659800
1813,659800
1814,624000
1815,604710
1816,631000
1817,632831
1818,659800
1819,663841
1820,604710
1821,618120
1822,661257
1823,604130
1824,624000
1826,659800
1827,659800
1828,618120
1829,632840
1830,628100
1831,628100
1832,628100
1833,628100
1834,628100
1835,659800
1836,618120
1837,618120
1838,624000
1839,618120
1840,618120
1841,632831
1842,618120
1843,631000
1844,659800
1845,618120
1846,659800
1847,668340
1848,632831
1849,632831
1850,604300
2902,663841
2903,604720
895,618120
896,618120
897,618120
898,632860
899,624000
900,604710
901,605200
1902,604130
1903,624000
1904,604210
2904,604130
2905,663841
2906,604710
2907,663841
2908,663841
2909,618120
2910,632540B
2911,632540B
1791,618120
1793,663841
1792,663841
1794,618120
1795,618120
2912,663841
2913,632540A
2914,605200
2915,628100
2916,618120
2917,663841
2918,618120
2919,632840
1905,659800
1906,604720
1907,604710
1908,604210
1909,632860
1910,624000
1911,604210
1912,604710
1913,604710
1914,624000
1915,618120
2920,663841
2921,626530
2922,604130
2923,659800
1716,624000
1916,631000
1917,604710
1918,604710
1919,624000
1920,605200
1921,618120
1922,604710
1923,624000
1924,624000
1925,604720
1926,604710
1927,624000
1928,663841
1929,605200
1930,618120
1931,604720
1932,618120
1933,618120
1934,618120
1935,618120
1936,618120
1937,659800
1938,618120
1939,604720
1940,624000
1941,618120
1942,659800
1943,659800
1944,628100
1945,663841
1946,604710
1947,604300
1949,663841
1713,624000
1950,626530
1717,624000
1772,632831
3706,605200
1901,659800
1902,624000
1903,659800
1904,659800
1905,618120
1906,618120
1907,618120
1908,618120
1909,626530
8661,604210
8662,631000
1509,624000
1910,632831
1911,632831
1912,632831
1913,632831
1914,618120
1915,632831
1916,604720
1917,624000
1510,624000
1918,624000
1919,659800
1920,659800
1921,632831
1922,632831
1923,624000
1924,624000
1925,604210
1926,618120
1927,618120
1928,618120
1929,618120
1930,618120
1932,624000
1933,659800
1935,605200
1936,604720
1937,604720
1938,659800
1939,624000
1920,604300
1941,604720
1942,624000
1943,605200
1944,624000
1945,659800
2925,624000
1947,659800
1946,659800
1948,624000
1949,604210
1950,663841
1701,605200
1702,659800
1703,628100
1704,605200
1705,604210
1706,604210
1707,631000
1708,622210
1709,605200
1710,604130
1711,618120
1712,663841
1714,624000
1715,663841
1718,663841
1719,632860
1720,624000
3707,604720
1721,604710
1722,659800
1724,624000
1725,663841
1726,604300
1727,604130
1728,624000
1729,632860
1730,605200
1731,632840
1732,605100
1733,659800
1740,659800
1741,659800
1742,604720
1743,659800
1744,604130
1745,659800
1746,659800
1747,604210
1748,663841
1749,604130
1750,604210
3701,663841
3702,604720
3703,624000
3704,659800
3705,624000
3708,624000
3709,624000
3710,604710
3711,604710
3712,604710
3713,624000
3714,624000
3715,659800
3716,624000
3717,624000
3718,604300
3719,659800
3720,624000
3721,605200
3722,626530
3723,631000
3728,604210
3729,659800
3731,659800
3732,628100
3733,663841
3734,604710
3735,659800
3736,604210
3737,626530
3739,659800
3740,604710
3601,632831
3602,632831
3603,659800
3604,632831
3605,632831
3606,632831
3607,632831
3608,632831
3609,632831
3610,632831
3611,631000
3612,632831
3613,632831
3614,632831
3615,632831
3617,632831
3618,632831
3619,668340
3621,632831
3622,605200
3623,632831
3624,632831
3625,618120
3626,604130
3627,604710
3620,659800
3628,604720
3629,624000
3630,628100
3631,632860
3632,631000
3633,604720
3634,604710
3636,659800
3637,668340
3638,632831
3639,632831
3640,604210
3641,624000
3642,618120
3643,618120
3644,618120
3645,618120
3646,618120
3647,604710
3648,631000
3649,632540B
3650,663841
3551,659800
3552,624000
3553,618120
3556,605200
3557,604720
3559,604720
3560,624000
3740,659800
3554,659800
3561,659800
3562,624000
3563,659800
3564,624000
3565,632860
3566,618120
3567,663841
3568,624000
3569,604720
3570,624000
3712,604710
3737,626530
3555,659800
3715,659800
3558,659800
3728,604210
3741,618120
3742,618120
3743,618120
3744,618120
3745,618120
3746,604720
3747,618120
3748,628100
3749,604720
3571,663841
3572,604210
3574,632540A
3575,659800
3576,659800
3577,624000
3578,663841
3579,663841
3580,632540A
3581,605200
3582,604300
3583,663841
3584,628100
3585,663841
3586,624000
3587,604720
3588,604710
3589,618120
3590,604130
3591,624000
3592,604720
3593,659800
3594,659800
3595,628100
3596,663841
3597,628100
3598,604710
3599,624000
3600,624000
2929,659800
2930,604710
2931,618120
2932,618120
2933,618120
1734,661257
1940,604300
3706,605200
3707,604720
3708,624000
3709,624000
3710,604710
3711,604710
1934,618120
3729,659800
3731,659800
3732,628100
3733,663841
3722,626530
3723,631000
2924,618120
3713,659800
3714,624000
3716,624000
3739,659800
3717,624000
3718,604300
3719,659800
3720,624000
3721,605200
3734,604710
3735,604710
3736,604210
1936,604720
3606,632831
3610,632831
3601,632831
3602,632831
3603,659800
3604,632831
3605,632831
3608,632831
3607,632831
3609,632831
3611,631000
3612,632831
3613,632831
3614,632831
3615,632831
3617,668340
3618,632831
3619,668340
2934,618120
2935,632840
8002,604210
8003,632860
8004,618120
8005,618120
8006,632860
8007,618120
8008,618120
8009,618120
8010,618120
8011,618120
8012,618120
8013,618120
8014,618120
8015,618120
8016,663841
8017,604210
8018,659800
8019,604300
8020,626530
8021,604710
8022,604710
8023,604710
8024,604720
8025,604720
8026,604710
8027,604710
8029,604720
8030,604720
8031,604720
8032,632831
8033,632831
8034,632831
8035,632831
8036,632831
8037,632831
8038,618120
8039,604720
8040,638410
8041,632831
8043,659800
8044,632831
8045,632831
8046,632831
8047,632831
8048,624000
8049,604710
8050,618120
1551,668340
1552,618120
1153,604710
1554,618120
1555,618120
1556,618120
1557,618120
1558,618120
1559,618120
1560,624000
1561,624000
1562,618120
1563,624000
1564,663841
1565,618120
1566,604720
1567,604710
1568,605200
1569,604720
1570,604720
1571,618120
1572,668340
1573,632831
1574,632831
1575,632831
1576,632860
1577,624000
1578,632831
1579,632831
1580,632831
1581,632831
1582,604130
1583,659800
1584,632860
1585,624000
1586,604210
1587,604130
1588,624000
1589,632860
1590,605200
1591,659800
1592,604720
1593,659800
1594,604130
1595,659800
1596,659800
1597,663841
1598,604130
1599,604210
1600,604710
3651,663841
3652,624000
3653,624000
3654,604710
3655,659800
3656,604710
3657,659800
3658,624000
3659,659800
3660,624000
3661,659800
3662,624000
3663,604720
3664,604710
3665,624000
3666,659800
3667,624000
3668,624000
3669,605820
3670,605820
3671,624000
3672,604720
3673,659800
3674,604720
3675,659800
3676,604210
3677,618120
3678,663841
3679,632831
3680,618120
3681,618120
3683,618120
3684,618120
3682,618120
3686,618120
1976,632831
3794,632831
1759,624000
1760,624000
1993,605200
1007,618120
1001,604710
1002,618120
3687,618120
3795,632831
3796,668340
3797,632831
3798,632831
3799,632831
3800,659800
1651,668340
1652,632831
1653,632831
1655,624000
1003,604720
1004,632831
3694,618120
3699,604710
3700,605100
3751,624000
3752,626530
3753,631000
3754,618120
3755,618120
3756,624000
3757,604130
3758,628100
3759,668340
3760,663841
3761,631000
3762,628100
3763,632840
3764,624000
3765,624000
1656,632831
1657,659800
1005,604720
3766,624000
3767,628100
3768,628100
3769,628100
3770,628100
3771,624000
3772,668340
3774,632831
3775,632831
3776,663841
3777,624000
3778,604710
3779,604710
3780,618120
3781,631000
3782,624000
3783,605200
3784,659800
3785,624000
3786,624000
3787,604300
3789,663841
3790,618120
3791,638410
3792,624000
3793,632831
1658,632831
1659,668340
1660,668340
1661,632831
1662,604710
1663,604300
1665,632831
1666,618120
1667,624000
1668,659800
1669,659800
1670,604720
1671,618120
1672,638410
1673,624000
1674,605200
1675,624000
1676,624000
1677,624000
1678,604300
1679,663841
1680,604720
1681,663841
1682,628100
1683,622210
1685,618120
1686,618120
1687,618120
1688,618120
1689,618120
1690,638410
1691,663841
1692,618120
1693,618120
1695,661257
1696,624000
1698,632831
1699,632831
1700,632860
1751,618120
1752,604720
1753,632831
1754,632831
1755,668340
1756,632831
1757,632831
1758,618120
1006,604130
1761,605200
1762,604720
1763,624000
1764,605200
1765,604720
1766,659800
1767,604720
1768,624000
1769,618120
1770,632840
1771,604130
1994,604710
1995,624000
1996,604710
1997,624000
1998,604300
1999,659800
2000,604710
1008,604130
1009,618120
1010,604210
1011,604710
1012,604710
1013,626530
1773,605200
1774,604720
1776,632831
1777,632831
1778,605200
1779,659800
1780,663841
1781,638410
1684,618120
1782,663841
1014,632831
1015,632831
1783,638410
1784,632540A
1785,632540A
1786,605200
1787,632831
1788,659800
1789,632831
1790,618120
1791,604710
1792,632540A
1793,618120
1794,632831
1795,663841
1796,668340
1797,632831
1798,668340
1799,668340
1800,668340
1951,604720
1952,624000
1953,663841
1955,663841
1956,626530
1957,618120
1958,663841
1959,668340
1960,618120
1961,618120
1962,618120
1963,618120
1964,618120
1965,618120
1966,618120
1967,618120
1968,618120
1969,631000
1970,618120
1971,632840
1972,632831
1973,632831
1974,628100
1975,659800
1977,632831
1978,663841
1979,604710
1980,604130
1981,624000
1982,624000
1983,604710
1984,604300
1985,659800
1986,604720
1987,659800
1988,604720
1989,659800
1990,604710
1991,624000
1992,659800
1016,604210
1017,618120
1018,632831
1019,632831
1020,632831
1021,632831
1022,605200
1023,624000
1024,628100
1025,618120
1026,632831
1027,632831
1028,632831
1029,632831
1030,632831
1031,631000
1032,618120
1033,618120
1034,618120
1035,618120
1036,618120
1037,618120
1038,618120
1039,663841
1040,604710
1041,618120
1042,624000
1043,661272
1044,624000
1045,618120
1046,604210
1047,604710
1048,604720
1049,624000
1050,605200
2851,663841
2852,632540B
2853,632540B
2854,632540B
2855,632540B
2856,605200
2857,624000
2858,618120
2859,604210
2860,632831
2861,632831
2862,632831
2863,659800
2864,624000
2865,659800
2866,632831
2867,632831
2868,632831
2869,618120
2870,631000
2871,618120
2872,618120
2873,618120
2874,618120
2875,618120
2876,618120
2877,604720
2878,663841
2879,618120
2880,626530
2881,618120
2882,632860
2883,618120
2884,668340
2885,663841
2886,638410
2887,659800
2888,624000
2889,659800
2890,624000
2891,624000
2892,604720
2893,604720
2894,605200
2895,659800
2896,624000
2897,632540B
2898,604210
2899,618120
2900,632540B
1051,624000
1052,624000
1053,624000
1055,638410
1056,663841
1057,622210
1058,604210
1059,604210
1060,604710
1061,631000
1062,618120
1063,663841
1064,605100
1065,626530
1066,632860
1067,618120
1068,659800
1069,618120
1070,618120
1071,668340
1072,604720
1073,632831
1074,632831
1075,632831
1076,632831
1077,659800
1078,632831
1079,663841
1080,632831
1081,604300
1083,631000
1085,659800
1087,618120
1088,618120
1091,624000
1096,628100
1097,628100
1098,624000
1099,624000
1100,663841
1101,604130
1102,624000
1103,632860
1104,605200
1105,659800
1106,604720
1107,624000
1108,604130
1109,631000
1110,659800
1111,604210
1112,663841
1113,604130
1114,604210
1115,604710
1116,663841
1117,604720
1118,624000
1119,604710
1120,659800
1121,624000
1122,624000
1123,659800
1124,604720
1125,659800
1126,624000
1127,659800
1128,659800
1129,605200
1130,604710
1131,604710
1132,624000
1133,604720
1134,632831
1135,632831
1136,632831
1137,632831
1138,632831
1139,632831
1140,632831
1141,632831
1142,632831
1144,618120
1145,618120
1146,618120
1147,618120
1148,618120
1149,618120
1150,624000
1151,624000
1152,624000
1153,624000
1154,624000
1155,624000
1156,632831
1157,632831
1158,632831
1159,659800
1160,659800
1161,659800
1162,668340
1163,668340
1164,668340
1165,668340
1166,624000
1167,638410
1168,618120
1169,663841
1170,604710
1171,618120
1172,604710
1173,663841
1174,618120
1175,631000
1176,659800
1177,632831
1178,663841
1179,632831
1180,628100
1181,604720
1182,618120
1183,663841
1184,632831
1185,624000
1186,624000
1187,659800
1188,632860
1189,628100
1190,628100
1191,628100
1192,628100
1193,663841
1194,618120
1195,661257
1196,604130
1197,624000
1198,624000
1199,604720
1200,659800
1851,604130
1852,604710
1853,604710
1854,604720
1855,604710
1856,618120
1857,618120
1858,618120
1859,618120
1860,618120
1861,618120
1862,638410
1864,618120
1865,663841
1866,618120
1867,663841
1868,604300
1869,659800
1870,604720
1871,632840
1872,663841
1873,604710
1874,604710
1875,604710
1876,632831
1877,632831
1878,632831
1879,626530
1880,663841
1881,624000
1882,659800
1883,659800
1884,605200
1885,628100
1886,659800
1894,632540B
1895,626530
1969,618120
40153,618120
1890,618120
1951,605200
1887,663841
1888,632540B
1889,604710
1952,624000
1896,604710
1891,659800
1897,605200
1898,659800
1899,604210
1900,605200
1953,604130
1892,604130
1954,659800
1955,604710
1956,632831
1957,668340
1958,632831
1959,632831
1960,632831
1961,668340
1962,624000
1963,624000
1964,624000
1965,659800
1966,624000
1967,624000
1968,604210
1893,632540B
1970,618120
1971,618120
1972,618120
1973,618120
1974,618120
1975,618120
1976,663841
1977,618120
1982,604710
1983,604130
1893,624000
1984,604210
1985,618120
1986,632860
1987,668340
1988,631000
1989,618120
1990,624000
1991,624000
1992,604210
1993,632860
1994,618120
1995,618120
1996,624000
1997,659800
1998,632831
1999,632831
2000,631000
1201,659800
1202,659800
1203,632540B
1204,632540B
1205,618120
1206,618120
1207,632831
1208,632831
1209,618120
1210,618120
1211,618120
1212,618120
1213,618120
1214,663841
1215,604210
1216,618120
1217,624000
1218,618120
1219,604720
1220,618120
1221,668340
1222,624000
1223,604210
1224,659800
1225,624000
1226,604710
1227,604710
1228,604130
1229,604210
1230,604720
1231,604710
1232,624000
1233,659800
1234,604720
1235,632831
1236,632540B
1237,632540B
1238,632860
1239,604210
1240,631000
1241,604210
1242,622210
1243,659800
1244,604130
1245,604130
1247,632831
1248,659800
1249,618120
1259,618120
1260,659800
1261,628100
1262,628100
1263,659800
1265,663841
1266,663841
1267,618120
1268,618120
1269,618120
1270,604130
1271,624000
1272,632860
1273,604710
1274,624000
1275,604720
1276,659800
1277,604130
1278,659800
1279,659800
1280,604210
1281,663841
1282,604130
1283,604210
1284,604710
1285,663841
1286,604720
1287,659800
1288,604710
1289,659800
1290,659800
1291,659800
1292,624000
1293,624000
1294,624000
1295,604300
1296,624000
1297,624000
1298,604720
1299,628100
1300,618120
1301,618120
1302,618120
1303,618120
1304,659800
1305,618120
1306,604710
1307,663841
1309,604710
1310,618120
1311,663841
1312,624000
1314,632840
1315,624000
1316,624000
1318,659800
1319,631000
1320,624000
1321,624000
1322,659800
1323,624000
1324,624000
1325,624000
1326,663841
1327,624000
1328,659800
1329,632831
1330,632831
1331,632831
1332,632831
1333,663841
1334,668340
1335,632831
1336,668340
1338,632831
1339,632831
1340,632831
1341,632831
1342,632831
1343,632831
1344,632831
1345,632831
1346,668340
1347,632831
1348,632831
1349,632831
1350,632831
40002,663841
40003,604710
40004,604300
40005,618120
40006,618120
40007,604710
40008,618120
40009,618120
40010,659800
40011,659800
40012,663841
40013,605100
40014,663841
40015,628100
40016,618120
40017,628100
40018,628100
40019,628100
1264,604300
1317,618120
40020,659800
40021,659800
40022,659800
40023,663841
40024,663841
40025,663841
40027,663841
40027,663841
40028,663841
40029,663841
40030,663841
40031,632831
40032,659800
40033,632831
40034,632831
40035,632831
40036,632831
40037,668340
40038,632831
40039,632831
40040,628100
40041,604710
40042,631000
40043,624000
40044,659800
40045,618120
40046,618120
40047,618120
40048,659800
40049,663841
40050,618120
7163,604130
7164,618120
7165,618120
7166,632831
7167,632831
7168,632831
7169,632831
7170,624000
7171,628100
7172,632540B
7173,618120
7174,659800
7177,618120
7178,605200
7179,668340
7180,659800
7181,604720
7182,605200
7183,618120
7184,663841
7185,624000
7186,604710
7187,618120
7188,604720
7189,624000
7190,624000
7191,659800
7192,604210
7193,632831
7194,618120
7195,618120
7196,604720
7197,631000
7198,659800
7199,663841
7200,663841
40101,663841
40102,663841
40103,663841
40104,663841
40105,663841
40106,663841
40107,663841
40108,663841
40109,604710
40110,618120
40111,663841
40112,663841
40113,628100
40114,663841
40115,631000
40116,604130
40117,663841
40118,632831
40119,668340
40120,632831
40121,663841
40122,663841
40123,604710
40124,659800
40125,618120
40126,618120
40127,659800
40128,604210
40129,604710
40130,659800
40131,604710
40132,604720
40133,604130
40134,604720
40135,605200
40136,604130
40139,618120
40140,632540B
40141,622210
40138,604710
40142,626530
40155,618120
